Sentence_ID,Sentence,Word_ID,Word,Surprisal value
4,"出卖雇主的副手之后,那位助理立即公开了所有资料",4,副手,18.403501510620117
4,"出卖雇主的副手之后,那位助理立即公开了所有资料",5,之后,9.64570426940918
4,"出卖雇主的副手之后,那位助理立即公开了所有资料",6,",",13.85641098022461
4,"出卖雇主的副手之后,那位助理立即公开了所有资料",7,那位,10.046812057495117
4,"出卖雇主的副手之后,那位助理立即公开了所有资料",8,助理,7.2622151374816895
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",1,虐待,5.0224432945251465
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",2,孩子,8.74815559387207
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",3,的,9.74290657043457
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",4,保姆,8.496125221252441
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",5,之后,11.818604469299316
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",6,",",13.125123023986816
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",7,那对,18.200210571289062
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",8,夫妻,8.622882843017578
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",1,接送,8.459972381591797
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",2,旅客,6.913008213043213
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",3,的,7.986810684204102
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",4,导游,7.610413074493408
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",5,之前,11.367269515991211
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",6,",",14.672657012939453
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",7,那个,12.070418357849121
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",8,司机,5.703388214111328
7,"看望病人的医生之前,那位院长特意慰问了退休人员",1,看望,4.691446781158447
7,"看望病人的医生之前,那位院长特意慰问了退休人员",2,病人,7.2053632736206055
7,"看望病人的医生之前,那位院长特意慰问了退休人员",3,的,15.60519790649414
7,"看望病人的医生之前,那位院长特意慰问了退休人员",4,医生,7.496028423309326
7,"看望病人的医生之前,那位院长特意慰问了退休人员",5,之前,10.91906452178955
7,"看望病人的医生之前,那位院长特意慰问了退休人员",6,",",14.302080154418945
7,"看望病人的医生之前,那位院长特意慰问了退休人员",7,那位,10.86887264251709
7,"看望病人的医生之前,那位院长特意慰问了退休人员",8,院长,9.002961158752441
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",1,袭击,5.070052623748779
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",2,局长,6.432572364807129
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",3,的,7.267581462860107
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",4,秘书,6.561511993408203
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",5,之后,10.487250328063965
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",6,",",13.388497352600098
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",7,那名,16.66097640991211
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",8,男子,12.5543851852417
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",1,得罪,8.136163711547852
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",2,领导,6.03973388671875
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",3,的,6.777500629425049
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",4,助手,10.133176803588867
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",5,之后,9.883210182189941
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",6,",",13.681943893432617
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",7,那位,10.733798027038574
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",8,工人,9.954585075378418
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",1,面试,4.265831470489502
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",2,学徒,17.09444236755371
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",3,的,7.326613903045654
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",4,师傅,7.7117486000061035
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",5,之前,8.321266174316406
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",6,",",12.410481452941895
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",7,那位,9.6558256149292
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",8,考官,15.97097396850586
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",1,服侍,10.936100959777832
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",2,首相,8.492939949035645
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",3,的,7.431060314178467
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",4,厨师,8.309305191040039
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",5,之前,10.352495193481445
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",6,",",13.931107521057129
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",7,那个,9.799942970275879
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",8,青年,7.974337100982666
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",1,拜访,6.549952983856201
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",2,教授,4.034486770629883
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",3,的,7.506378173828125
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",4,学生,9.61194133758545
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",5,之前,9.638750076293945
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",6,",",13.824200630187988
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",7,那个,10.199832916259766
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",8,助教,17.209880828857422
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",1,训练,3.022067070007324
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",2,士兵,5.682319164276123
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",3,的,7.758907318115234
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",4,将军,7.670900344848633
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",5,之后,10.405315399169922
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",6,",",13.7434663772583
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",7,那位,10.209589958190918
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",8,司令,8.997349739074707
