Sentence_ID,Sentence,Word_ID,Word,Surprisal value
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",2,孩子,15.891558647155762
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",3,的,15.891554832458496
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",4,保姆,15.89157485961914
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",5,之后,15.891562461853027
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",6,",",15.891551971435547
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",7,那对,15.891555786132812
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",8,夫妻,15.891571998596191
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",9,最终,15.891568183898926
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",10,受到了,15.89156436920166
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",11,法律,15.891560554504395
5,"虐待孩子的保姆之后,那对夫妻最终受到了法律制裁",12,制裁,15.891576766967773
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",1,接送,15.891557693481445
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",2,旅客,15.891558647155762
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",3,的,15.891554832458496
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",4,导游,15.89157485961914
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",5,之前,15.891562461853027
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",6,",",15.891551971435547
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",7,那个,15.891555786132812
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",8,司机,15.891571998596191
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",9,给车,15.891568183898926
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",10,进行了,15.89156436920166
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",11,彻底,15.891560554504395
6,"接送旅客的导游之前,那个司机给车进行了彻底清洁",12,清洁,15.891576766967773
7,"看望病人的医生之前,那位院长特意慰问了退休人员",1,看望,15.891557693481445
7,"看望病人的医生之前,那位院长特意慰问了退休人员",2,病人,15.891558647155762
7,"看望病人的医生之前,那位院长特意慰问了退休人员",3,的,15.891554832458496
7,"看望病人的医生之前,那位院长特意慰问了退休人员",4,医生,15.89157485961914
7,"看望病人的医生之前,那位院长特意慰问了退休人员",5,之前,15.891562461853027
7,"看望病人的医生之前,那位院长特意慰问了退休人员",6,",",15.891551971435547
7,"看望病人的医生之前,那位院长特意慰问了退休人员",7,那位,15.891555786132812
7,"看望病人的医生之前,那位院长特意慰问了退休人员",8,院长,15.891571998596191
7,"看望病人的医生之前,那位院长特意慰问了退休人员",9,特意,15.891568183898926
7,"看望病人的医生之前,那位院长特意慰问了退休人员",10,慰问了,15.89156436920166
7,"看望病人的医生之前,那位院长特意慰问了退休人员",11,退休,15.891560554504395
7,"看望病人的医生之前,那位院长特意慰问了退休人员",12,人员,15.891576766967773
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",1,袭击,15.891557693481445
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",2,局长,15.891558647155762
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",3,的,15.891554832458496
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",4,秘书,15.89157485961914
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",5,之后,15.891562461853027
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",6,",",15.891551971435547
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",7,那名,15.891555786132812
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",8,男子,15.891571998596191
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",9,匆忙,15.891568183898926
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",10,跑进了,15.89156436920166
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",11,一家,15.891560554504395
8,"袭击局长的秘书之后,那名男子匆忙跑进了一家餐厅",12,餐厅,15.891576766967773
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",1,得罪,15.891557693481445
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",2,领导,15.891558647155762
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",3,的,15.891554832458496
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",4,助手,15.89157485961914
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",5,之后,15.891562461853027
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",6,",",15.891551971435547
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",7,那位,15.891555786132812
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",8,工人,15.891571998596191
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",9,还未,15.891568183898926
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",10,察觉,15.89156436920166
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",11,有何,15.891560554504395
9,"得罪领导的助手之后,那位工人还未察觉有何不妥",12,不妥,15.891576766967773
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",1,面试,15.891557693481445
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",2,学徒,15.891558647155762
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",3,的,15.891554832458496
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",4,师傅,15.89157485961914
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",5,之前,15.891562461853027
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",6,",",15.891551971435547
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",7,那位,15.891555786132812
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",8,考官,15.891571998596191
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",9,详细,15.891568183898926
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",10,说明了,15.89156436920166
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",11,考察,15.891560554504395
10,"面试学徒的师傅之前,那位考官详细说明了考察内容",12,内容,15.891576766967773
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",1,服侍,15.891557693481445
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",2,首相,15.891558647155762
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",3,的,15.891554832458496
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",4,厨师,15.89157485961914
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",5,之前,15.891562461853027
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",6,",",15.891551971435547
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",7,那个,15.891555786132812
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",8,青年,15.891571998596191
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",9,还曾,15.891568183898926
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",10,当过,15.89156436920166
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",11,酒店,15.891560554504395
11,"服侍首相的厨师之前,那个青年还曾当过酒店前台",12,前台,15.891576766967773
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",1,拜访,15.891557693481445
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",2,教授,15.891558647155762
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",3,的,15.891554832458496
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",4,学生,15.89157485961914
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",5,之前,15.891562461853027
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",6,",",15.891551971435547
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",7,那个,15.891555786132812
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",8,助教,15.891571998596191
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",9,精心,15.891568183898926
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",10,准备了,15.89156436920166
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",11,一份,15.891560554504395
12,"拜访教授的学生之前,那个助教精心准备了一份礼物",12,礼物,15.891576766967773
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",1,训练,15.891557693481445
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",2,士兵,15.891558647155762
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",3,的,15.891554832458496
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",4,将军,15.89157485961914
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",5,之后,15.891562461853027
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",6,",",15.891551971435547
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",7,那位,15.891555786132812
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",8,司令,15.891571998596191
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",9,开车,15.891568183898926
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",10,回到了,15.89156436920166
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",11,指挥,15.891560554504395
13,"训练士兵的将军之后,那位司令开车回到了指挥办公室",12,办公室,15.891576766967773
